"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"qro2","Dumpling On Go","Pakistani","4.6","(100+)","Karachi"
"t3ln","Mandi Al Khaleej Tariq Road","Middle Eastern","4.3","(4000+)","Karachi"
"bauo","Bismillah kachori","Pakistani","3.5","(500+)","Karachi"
"jn2w","Burger C","Fast Food","3.6","(100+)","Karachi"
"xjfv","The Hungry Caterpillar","Fast Food","4.1","(100+)","Karachi"
"j14w","The Fork & Whisk","Fast Food","2.6","(11)","Karachi"
"va7u","Munchables And More","Desserts","4.7","(64)","Karachi"
"u8sd","Hassan Zai Broast","Pasta","4.2","(1000+)","Karachi"
"v8ew","Haji Taqi Kabab House","BBQ","4.1","(1000+)","Karachi"
"ddzf","Sip and Bite Cafe","0 min","1.8","(23)","Karachi"
"s7wi","The New York Pizza - Gulshan","Pasta","4","(4000+)","Karachi"
"wfo4","Flavour Fiesta","Pakistani","3.8","(100+)","Karachi"
"d5oh","Abdul Mannan Samosa Corner","Pakistani","4.1","(1000+)","Karachi"
"w6fz","Laziz Biryani Center","Biryani","4","(2000+)","Karachi"
"s4wi","Silver Spoon Snacks - Tariq Road","Fast Food","4.3","(5000+)","Karachi"
"l4ao","Hira Foods","Pakistani","4.5","(3000+)","Karachi"
"u3qe","Peshawari Shinwari Restaurant Liberty (Tariq Road)","Pakistani","4.1","(500+)","Karachi"
"unm2","Ghousia Sheermal & Bar Be Que House","Pakistani","3.7","(100+)","Karachi"
"pplj","TBH (To Be Honest) It's Yummy","Pasta","3.9","(500+)","Karachi"
"w6yt","Abdur Rehman Chapli Kabab House","Pakistani","4","(500+)","Karachi"
"x1ff","La Food Corner Fast Food & BBQ","Fast Food","4.1","(7)","Karachi"
"h0z1","Pasta-shasta","Pasta","4","(500+)","Karachi"
"cgz7","Moosvi Kitchen & Catering Services","Pakistani","4.6","(31)","Karachi"
"n0os","Allah Wala Biryani  (Tariq Road)","Biryani","4.3","(10000+)","Karachi"
"n8eb","Ghazi Biryani Centre 1","Pakistani","3.6","(1000+)","Karachi"
"kp88","322 Bakerstreet","Desserts","4.4","(500+)","Karachi"
"a2be","Bismillah Master Biryani PECHS","Pakistani","3.6","(100+)","Karachi"
"qnsb","Whisked Wonder","0 min","4.8","(34)","Karachi"
"zxo1","Tasty Trendsetters","Pakistani","4.7","(45)","Karachi"
"uf72","Zam Zam Peyala Branch 3","Pakistani","3.7","(2)","Karachi"
"j9gc","Pizziano","Pizza","4","(4000+)","Karachi"
"xxux","Abdul Rehman koyla Karahi Chapli kabab and sheermal","Pakistani","4","(1000+)","Karachi"
"lliw","AR Fast Food","Burgers","4.1","(2000+)","Karachi"
"v0td","Ghauisa Kitchen","Pakistani","4.4","(1000+)","Karachi"
"l317","Khana khazana","Pakistani","4.8","(28)","Karachi"
"v7ak","Lavish Dine","Pakistani","4","(500+)","Karachi"
"ionw","SR Fast Food","Burgers","3.6","(100+)","Karachi"
"u9lp","Pizza Yumm's - Jauhar","Pasta","4.1","(4000+)","Karachi"
"vbg2","Yaadgar Halwa Puri","Pakistani","4.2","(3000+)","Karachi"
"j3n6","AR PIZZA ROLL POINT & SHAWARMA (Branch 2)","Fast Food","3.7","(100+)","Karachi"
"g9ke","Zam Zam Biryani","Biryani","3.9","(5000+)","Karachi"
"bdju","THE BURGER 360","Fast Food","4.2","(100+)","Karachi"
"eegr","Cheezy Doze","Pakistani","2.2","(11)","Karachi"
"u7te","Bismillah Resturant Tariq Road","Pakistani","4","(100+)","Karachi"
"eduz","Bin Khaliq Foods","Pakistani","4.3","(98)","Karachi"
"n9sg","Zam Zam Food & Cafe","Pakistani","4.2","(1000+)","Karachi"
"umvl","Shaikh's Cafe","Fast Food","4","(1000+)","Karachi"
"w7et","Masha Allah Naan House","Pakistani","4.6","(4000+)","Karachi"
"aaey","Malik Meruth Bar B.Q & Fast Food","Pakistani","4.3","(1000+)","Karachi"
"w8vb","Kowloon Chinese Restaurant","Chinese","3.8","(100+)","Karachi"
"d8jk","Fire N’ Burger","Fast Food","4","(100+)","Karachi"
"n2yc","Abdul Rehman Koila Karahi","Pakistani","4.2","(3000+)","Karachi"
"s8qc","Pizza Panda - Tariq Road","Pizza","3.8","(3000+)","Karachi"
"qhuu","Al Sheikh Shawarma & Snacks","Shawarma","3.9","(100+)","Karachi"
"n8gs","Zaid Biryani & Foods","Burgers","4.1","(1000+)","Karachi"
"j46a","Below Zero","Shakes","2.9","(65)","Karachi"
"s6wf","Imperial Court Chinese Restaurant","Chinese","4.1","(1000+)","Karachi"
"s69h","IRAB Cuisine","Pakistani","4.5","(100+)","Karachi"
"mpum","FK Fast Food","Fast Food","4.2","(1000+)","Karachi"
"x5vx","King Kabab's & Foods","Pakistani","4.2","(500+)","Karachi"
"b0y0","Chaudry Food Point","Fast Food","4.5","(1000+)","Karachi"
"x2pt","Mashallah Shinwari koyla Karahi","Pakistani","3.8","(500+)","Karachi"
"nl2s","Amma BBQ & Fast Food","Fast Food","2.2","(43)","Karachi"
"x14v","Karachi Kitchen","Fast Food","3","(37)","Karachi"
"mxdv","Punjabi kitchen","Pakistani","4.2","(9)","Karachi"
"l4rh","Iffat's Kitchen","Pakistani","4.3","(2000+)","Karachi"
"vuq5","PIZZANO'S","Fast Food","4","(100+)","Karachi"
"hiu8","Hungry Desk","Pakistani","4.4","(100+)","Karachi"
"gp83","Khan Foods","Pakistani","3.1","(9)","Karachi"
"s9lf","Zizzi Pizzaria - Tariq Road","Fast Food","3.6","(1000+)","Karachi"
"s2xy","Shahid Shinwari","Pakistani","4.3","(2000+)","Karachi"
"ltgc","Taste of happiness","Pakistani","3.9","(500+)","Karachi"
"gkl0","Zari's Kitchen","Pakistani","3.8","(100+)","Karachi"
"i1ff","Tastylicious","Fast Food","1","(1)","Karachi"
"e646","Yumm's Pizza - Garden","Pizza","1.8","(6)","Karachi"
"z7ir","Babar Jee Fast Food & BBQ","BBQ","4.3","(1000+)","Karachi"
"s8zj","Cafe Elemento","Pasta","3.4","(100+)","Karachi"
"z13u","A.A.H foods","Fast Food","4.3","(28)","Karachi"
"mi8m","Faizan Fast Food & Chinese","Fast Food","4.1","(1000+)","Karachi"
"w8at","Bismillah Manpasand Chat","Savouries","3.7","(1000+)","Karachi"
"f5ro","Little Caesar’s Pizza","Fast Food","3.7","(1000+)","Karachi"
"s2tf","Italiano Pizza - M.A Jinnah Road","Pasta","3.4","(2000+)","Karachi"
"upti","Mazedar Halwa Puri","Pakistani","4","(1000+)","Karachi"
"s5pa","Pizza Own","Fast Food","3.7","(500+)","Karachi"
"yw6k","Qaiser Home Kitchen Service","Pakistani","3.4","(29)","Karachi"
"r83e","Flavour Fusion","Pakistani","4.1","(100+)","Karachi"
"hd13","Agha Nasarullah Juice","Ice Cream","3.9","(100+)","Karachi"
"piqr","Qadri Kitchen","Pakistani","4","(100+)","Karachi"
"s1ah","Pizza Panda -  PECHS","Pasta","3.8","(1000+)","Karachi"
"v7jp","Pizza 363 - Gulistan-e-Jauhar","Pizza","3.8","(1000+)","Karachi"
"uxw9","Karachi Sheermal house","Pakistani","4.2","(500+)","Karachi"
"x5r8","Cafe Mashallah","Pakistani","3.9","(1000+)","Karachi"
"d6nw","Mamoo Biryani","Pakistani","4.2","(500+)","Karachi"
"p2nq","Planet Fudge","Cakes & Bakery","4.3","(500+)","Karachi"
"s5vc","Chatkhara BBQ & Broast - Johar","Pakistani","3.9","(5000+)","Karachi"
"oh6l","Mamoo Chicken Corn Soup & Ice cream","Ice Cream","4.5","(100+)","Karachi"
"k9yw","Chunks","Pizza","4","(100+)","Karachi"
"n5nt","Pizza Panda","Pizza","3.8","(500+)","Karachi"
"rdbz","Karachi Delights","Fast Food","4.4","(3)","Karachi"
"mt5a","Studio 7Teas - PECHS","Fast Food","3.6","(100+)","Karachi"
"bzb8","Phils OPR","Fast Food","4","(9)","Karachi"
"xq6v","Zaiqa","Pulao","4","(100+)","Karachi"
"gihx","Zam Zam Biryani & Juice","Pakistani","3.5","(100+)","Karachi"
"fqaj","Zaiqa Khazana","Chinese","3.9","(100+)","Karachi"
"abnv","Chefleen","Fast Food","4","(70)","Karachi"
"mswe","For The Love Of Dumplings","Chinese","4.2","(79)","Karachi"
"ddg0","Zain Restaurant & Cafe","Fast Food","3.8","(13)","Karachi"
"fj33","New Makkah Pakwan and Sheermal House (Rabia City)","Pakistani","4","(2000+)","Karachi"
"h8am","Ghazi Biryani & Pakwan House","Pakistani","4.1","(500+)","Karachi"
"x78s","Capitol Patatas","Fast Food","3.5","(19)","Karachi"
"cfx6","AR Biryani Centre","Pakistani","3.7","(56)","Karachi"
"ab5q","Dessert Cart","Desserts","2","(1)","Karachi"
"xti5","Mid Town Pizza - Block 18","Pizza","3.1","(25)","Karachi"
"jzqc","Zam Zam Peyala Branch 9","Pakistani","4.1","(100+)","Karachi"
"b6ai","Al hussani pakwan center","Pakistani","4.1","(1000+)","Karachi"
"m30j","Khatri Food Spot - PECHS","Pakistani","4.3","(100+)","Karachi"
"h3yq","Makkah House","Pakistani","4.3","(500+)","Karachi"
"y4r8","Ammi ki Handi","Pakistani","3.8","(2000+)","Karachi"
"n6ie","Agha Mustafa Juice Centre (Branch 2)","Beverages","4.1","(1000+)","Karachi"
"p11t","Memoni Kitchen","Pakistani","4","(50)","Karachi"
"triy","BadShah Biryani Centre","Pakistani","2.1","(3)","Karachi"
"z8s6","Cafe Mugs & More","Fast Food","4.1","(12)","Karachi"
"ahkp","NEW LITTLE CHINA","Chinese","4.3","(100+)","Karachi"
"ddub","Imperial Chinese Food Van","Chinese","4","(100+)","Karachi"
"vq9q","Ahmed's Kitchen","Chinese","1.8","(26)","Karachi"
"f4ni","Fayyaz Foods","Fast Food","3.8","(2000+)","Karachi"
"lvdo","Jaji's Bistro","Fast Food","4.1","(100+)","Karachi"
"kd2n","Apna Nimko Halwa Puri","Pakistani","4","(100+)","Karachi"
"c3wn","Sabir Rajput Halwa Puri & Sheermal","Pakistani","4.2","(1000+)","Karachi"
"kfjn","Wok On Flame","Chinese","3.8","(17)","Karachi"
"vg1g","Daadi Ka Dastarkhawan","Pakistani","3.8","(500+)","Karachi"
"jpfd","Zahid Nihari Restaurant - Tariq Road","Pakistani","4.3","(4000+)","Karachi"
"mwga","Chopsti.x_","Chinese","3.5","(49)","Karachi"
"czgf","Cooking fantasies","Chinese","3.7","(6)","Karachi"
"edrj","Hashim Nalli Biryani","Pakistani","2.4","(10)","Karachi"
"ttwc","Yameen Haleem Saddar - Main Branch","Pakistani","3.7","(100+)","Karachi"
"t7h4","ALI JAHANGIR MEERUTH KABABS & ROLLS","Fast Food","1","(1)","Karachi"
"svel","Spicy tarka","Fast Food","4.4","(100+)","Karachi"
"wejf","Riwali Katakat & BBQ (Jubilee)","Pakistani","4.6","(5)","Karachi"
"qket","Pizza Valley","Pasta","5","(2)","Karachi"
"a65q","Karachi Fruit Chaat کراچی فروٹ چاٹ","Healthy Food","4.7","(74)","Karachi"
"ojra","Pehlwan Vip Fruit Chaat","Desserts","4.7","(100+)","Karachi"
"w7en","M Sabir Rajput No. 1 Pakwan Center And Sheermal","Chinese","3.5","(100+)","Karachi"
"quqw","Royalisto","Fast Food","4","(100+)","Karachi"
"tozc","Food Freedom","Chinese","4.1","(49)","Karachi"
"gnhu","Tabarak Haleem","Pakistani","4.9","(32)","Karachi"
"bwwv","Bindaas Cafe","Fast Food","3.4","(96)","Karachi"
"csdg","Pizza Boss","Fast Food","3.6","(7)","Karachi"
"kitl","Sarawan Foods","Pakistani","4.3","(1000+)","Karachi"
"b3pf","Pizza Place","Pasta","4.1","(45)","Karachi"
"hp0v","Flavors of Karachi","Pakistani","4.4","(37)","Karachi"
"zfri","Mubashir Cusine","Fast Food","3.6","(100+)","Karachi"
"jtd9","TZ Foods","Pakistani","4.2","(26)","Karachi"
"zxdo","Gohar Restaurant","Pasta","4.1","(1000+)","Karachi"
"lqlr","Malicks Cafe & Restro","Pasta","3.9","(100+)","Karachi"
"shna","Mr Samosa","Savouries","3.9","(100+)","Karachi"
"kuvm","Times Pizza","Fast Food","4.5","(100+)","Karachi"
"z03z","Burger N Bites","Fast Food","4.5","(100+)","Karachi"
"f9cw","Mustafa shermal & nihari house","Pakistani","3.8","(100+)","Karachi"
"nmeb","Cheese Factory","0 min","3.4","(56)","Karachi"
"jgn3","9T9 Broast","Fast Food","4.2","(100+)","Karachi"
"bxhl","Tasty Temple","Pakistani","4.4","(20)","Karachi"
"kegt","Dehli Foods","Pakistani","2.9","(25)","Karachi"
"rqpm","Mazeedar Fast Food","Pasta","3.1","(98)","Karachi"
"k4z1","Raza Foods & Bakers","Desserts","1","(2)","Karachi"
"ub5r","Gul's kitchen","Pakistani","4.5","(78)","Karachi"
"sugz","Shah Jee's Fast Food & Pizza","Fast Food","2.7","(100+)","Karachi"
"b83y","Halal Chinese wok","Chinese","3.9","(65)","Karachi"
"cqmj","Al Madina biryani center","Pakistani","4.5","(28)","Karachi"
"r6zl","Mama Fastfood & Bbq","Fast Food","3.6","(100+)","Karachi"
"uvke","Abid Sweets And Bakers - Sector 9","Cakes & Bakery","4.1","(91)","Karachi"
"cgfl","Cafe Al Fayyaz","Fast Food","3.4","(100+)","Karachi"
"dl15","Food Village","Pakistani","2.4","(30)","Karachi"
"v6ut","Qulfi Wala -Maymar","Desserts","4.2","(1000+)","Karachi"
"qo4u","TASTY EATERY","Fast Food","3.5","(100+)","Karachi"
"zbsx","Home Bite","Pakistani","3.2","(3)","Karachi"
"a4hj","Wonderfuel","Healthy Food","4.7","(100+)","Karachi"
"qb0o","Ghousia Nihari & Catering - Baldia Town","Pakistani","4.2","(500+)","Karachi"
"kup8","MALIK JUICE AND FRUIT CHATT CENTRE","Beverages","3.4","(98)","Karachi"
"qvf7","The Jupiters","Fast Food","3.7","(100+)","Karachi"
"pox8","Shafiq Restaurant","Pakistani","4.4","(4000+)","Karachi"
"edah","Bake n Take","Pizza","3.7","(100+)","Karachi"
"s9up","Binoria Restaurant","Pakistani","4","(1000+)","Karachi"
"yv16","Ayesha's Kitchen","Pakistani","4.9","(41)","Karachi"
"nrh3","Khan Foods","Pakistani","4.2","(100+)","Karachi"
"y1c3","Snack Point","Fast Food","2.2","(2)","Karachi"
"q2ud","Friends Roll","Fast Food","4.2","(100+)","Karachi"
"j7dx","Pizza Zone","Pasta","4","(100+)","Karachi"
"q7gw","Mohsin Foods","Pakistani","4.2","(10000+)","Karachi"
"f4ih","Z-Six Sheermal and Bar B Q","Fast Food","4.2","(500+)","Karachi"
"bdut","Waffles Paradise - Maymar","Desserts","4.1","(97)","Karachi"
"ddje","Suadish Biryani - Maymar","Pakistani","4.1","(100+)","Karachi"
"ied1","Memon Kathiawari Cholay","Pakistani","4.1","(85)","Karachi"
"a7tu","Ao spicy-Baldia","Pakistani","4","(2000+)","Karachi"
"x1kf","Flavorado","Ice Cream","3.8","(500+)","Karachi"
"msi7","Ghazi Foods","Pakistani","4.4","(500+)","Karachi"
"axhq","Twistles By Ghania","Ice Cream","4.2","(100+)","Karachi"
"z1ui","Food Wali","Pakistani","4.4","(100+)","Karachi"
"ebc9","BISMILLAH Fast Food","Pakistani","3.5","(62)","Karachi"
"fekt","New York Eats","Pasta","3.9","(100+)","Karachi"
"a24h","The Pitch","Fast Food","4.1","(100+)","Karachi"
"e3pf","New Quetta Bismillah Tea Time","Pakistani","4.3","(2000+)","Karachi"
"wr1r","Royal Taste - Gulshan e Maymar","Fast Food","4.3","(94)","Karachi"
"f4wk","Food Mania","Fast Food","4.3","(69)","Karachi"
"uyxz","Maymar Broast","Pakistani","4.2","(2000+)","Karachi"
"nww6","Iqbal Sheermal House","Pakistani","4.5","(500+)","Karachi"
"oy2q","Hamdan Manpasand Chat","Pakistani","4.2","(100+)","Karachi"
"a054","Marhaba foods","Pakistani","4.2","(94)","Karachi"
"x1d0","Ziyarat Naan Shop","Pakistani","4.5","(100+)","Karachi"
"cq3z","This is it Cafe","Pakistani","4.5","(100+)","Karachi"
"c257","SCOOPY","Healthy Food","4.1","(54)","Karachi"
"p4dn","Zam Bakers & Sweets","Cakes & Bakery","4.2","(5000+)","Karachi"
"d9wp","Yadgar Breakfast N Kachori House","Halwa Puri","4.3","(500+)","Karachi"
"tbsd","Cafe Alam","Pakistani","2.6","(25)","Karachi"
"e7xj","Gosia Halwapuri","Pakistani","3.8","(5)","Karachi"
"m7ag","SADI'S Healthy Kitchen","Pakistani","4.5","(100+)","Karachi"
"l5br","Special Shahi Haleem & Biryani Centre","Biryani","3.6","(500+)","Karachi"
"i4qh","Gills & Grills","Fast Food","4","(80)","Karachi"
"f64w","Zingerlaza","Burgers","2.6","(7)","Karachi"
"mxkn","Maymar Fast Food","Fast Food","4.2","(100+)","Karachi"
"f4lo","Italian Pizza & Fast Food","Pasta","4.1","(2000+)","Karachi"
"p6ev","Kabuli Tarka","Pakistani","4","(24)","Karachi"
"tm4n","Home Flavors","Pakistani","3.8","(76)","Karachi"
"wdxf","The Pot","Fast Food","3.7","(100+)","Karachi"
"kt41","Bukhari Foods","Pakistani","3.9","(3)","Karachi"
"xxqv","Hot & Fast","Fast Food","4.1","(100+)","Karachi"
"ac12","Burger Town","Fast Food","3.2","(11)","Karachi"
"tx52","Quetta Cafe MashaAllah Hotel","Pakistani","5","(10)","Karachi"
"cvp0","Ansari's Kitchen","Pakistani","4.4","(55)","Karachi"
"ib39","ICEY","Ice Cream","4.2","(100+)","Karachi"
"kab5","Maymar Bite","Burgers","3.9","(1000+)","Karachi"
"r1wk","Foody","Pakistani","4.2","(5)","Karachi"
"orgd","Alaska Burgers","Fast Food","2.7","(16)","Karachi"
"ov2e","The Hot Food - Best in Town","Pakistani","4.2","(47)","Karachi"
"dzsn","Maheen's Kitchen","Pakistani","3.9","(100+)","Karachi"
"kkvk","RTAS Food 4 Foodies","Pizza","3.5","(44)","Karachi"
"fkij","Magical Meal","Pakistani","4.4","(37)","Karachi"
"uyl7","Zeem-Foods","Chinese","3.8","(32)","Karachi"
"vcf0","Salees Baithak","Fast Food","2","(20)","Karachi"
